OBJECT_NAME,OBJECT_ID,epoch_iso,mm_rev_day,ecc,inc_deg,raan_deg,argp_deg,mean_anom_deg,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,norad,ELEMENT_SET_NO,REV_AT_EPOCH,bstar,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,"Invalid query: ""GROUP=rocket-bodies&FORMAT=csv"" (GROUP=rocket-bodies not found)",label
COSMOS 2251 DEB,1993-036AVR,2025-08-11T15:12:49.952736,14.25462282,0.0116526,74.0562,191.8632,301.6496,57.3325,0.0,U,35975,999.0,62347.0,0.0015188,3.827e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AVV,2025-09-03T19:02:36.112992,14.72794321,0.00629642,74.0103,73.6225,231.2856,147.789,0.0,U,35979,999.0,87161.0,0.001550281,0.00010208,0.0,,Debris
COSMOS 2251 DEB,1993-036AVW,2025-09-04T11:23:48.664320,14.57429134,0.00539921,73.9145,313.0294,106.5947,254.1155,0.0,U,35980,999.0,60039.0,0.0014647579,6.757e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AVY,2025-09-04T05:05:28.469184,14.61919579,0.00683751,74.0581,177.3142,270.5113,88.8219,0.0,U,35982,999.0,84711.0,0.00086346589,4.439e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AWD,2025-08-27T01:26:11.342400,14.42145243,0.0050321,74.0002,166.9176,316.3771,43.3411,0.0,U,35987,999.0,59512.0,0.00098905529,3.278e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AWF,2025-09-04T07:58:25.094496,14.36905544,0.00231322,74.0363,106.6074,217.8688,142.084,0.0,U,35989,999.0,85751.0,0.00027954451,8.03e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AWK,2025-09-04T01:10:29.529696,14.64164013,0.00296942,74.016,164.7151,11.9233,348.2631,0.0,U,35993,999.0,58983.0,0.0014422024,7.612e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AWN,2025-08-31T21:21:59.080896,15.06046233,0.00934737,74.018,315.2026,72.1198,289.0159,0.0,U,35996,999.0,70776.0,0.00085051271,0.0001369,0.0,,Debris
COSMOS 2251 DEB,1993-036AWP,2025-09-02T02:28:09.524064,14.50535367,0.00151265,74.0458,18.3322,119.4259,240.8414,0.0,U,35997,999.0,69410.0,0.0016664228,6.515e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AWX,2025-09-03T08:38:46.817376,14.47142404,0.00600354,74.0254,281.7829,82.5115,278.286,0.0,U,36005,999.0,86132.0,0.00026508874,9.61e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AXG,2025-08-30T18:49:42.306816,14.66087115,0.00576381,73.7641,263.3027,302.1737,57.3847,0.0,U,36045,999.0,6863.0,0.0025087217,0.00014113,0.0,,Debris
COSMOS 2251 DEB,1993-036AXH,2025-08-29T10:14:19.256928,14.64321501,0.00592097,74.0159,119.2569,290.8352,248.8766,0.0,U,36046,999.0,62461.0,0.00050695846,2.713e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AXJ,2025-09-01T05:28:02.465184,14.89299015,0.00132227,74.0376,180.0563,272.7227,87.2441,0.0,U,36047,999.0,64410.0,0.0036445539,0.00034742,0.0,,Debris
COSMOS 2251 DEB,1993-036AXK,2025-09-04T09:42:46.787616,14.3761988,0.00272213,74.0556,121.9326,201.9413,336.0025,0.0,U,36048,999.0,84074.0,0.00033237229,9.76e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AXL,2025-09-04T10:41:08.912256,14.60581564,0.00116319,74.0325,309.1065,44.3085,315.901,0.0,U,36049,999.0,83914.0,0.0011853409,5.742e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AXM,2025-09-02T17:03:46.023840,14.98625528,0.00920405,74.0328,39.3652,147.0545,213.6425,0.0,U,36050,999.0,65520.0,0.0015638353,0.00020518,0.0,,Debris
COSMOS 2251 DEB,1993-036AXP,2025-09-04T13:30:43.115328,15.20543806,0.00125769,73.9963,192.985,247.6797,112.3068,0.0,U,36052,999.0,85068.0,0.0060508981,0.00135162,0.0,,Debris
COSMOS 2251 DEB,1993-036AXQ,2025-09-03T13:20:51.505152,14.55407309,0.00346272,73.8749,344.614,314.8431,44.9918,0.0,U,36053,999.0,85986.0,0.0029121162,0.00012748,0.0,,Debris
COSMOS 2251 DEB,1993-036AXV,2025-09-01T16:18:13.978080,14.57799587,0.00461547,74.0211,227.8238,22.6801,337.6389,0.0,U,36058,999.0,64623.0,0.0013695288,6.333e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AXX,2025-09-04T05:08:25.352448,14.41659838,0.00152331,74.028,59.082,186.5217,173.5743,0.0,U,36060,999.0,83575.0,0.00057568655,1.852e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AXY,2025-09-03T04:30:39.723264,14.33459489,0.00400876,74.0245,183.7641,295.0849,64.6144,0.0,U,36061,999.0,63663.0,0.00062726663,1.722e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AYL,2025-09-04T10:39:42.276384,14.34769542,0.00258693,74.0322,144.5553,240.5942,119.2627,0.0,U,36073,999.0,68783.0,0.00029063136,8.01e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AYM,2025-09-03T04:33:38.803680,14.42700251,0.00467427,73.9941,167.751,283.1521,76.4421,0.0,U,36074,999.0,84459.0,0.0026064827,8.773e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AYT,2025-09-02T07:44:44.706624,14.3200384,0.00922521,74.0649,97.9386,152.9615,207.6387,0.0,U,36366,999.0,84836.0,0.0032533326,9.137e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AYU,2025-09-04T16:21:08.061984,13.85789199,0.02653794,74.1002,38.4278,134.9722,227.3258,0.0,U,36367,999.0,56157.0,0.0032165193,4.838e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AYW,2025-09-04T07:39:43.045344,14.70551637,0.00172954,74.0305,264.1736,0.5171,359.6015,0.0,U,36369,999.0,84459.0,0.0019128348,0.00011632,0.0,,Debris
COSMOS 2251 DEB,1993-036AYY,2025-09-01T01:29:13.410528,14.67438544,0.00127671,74.017,0.5439,66.0969,294.1536,0.0,U,36371,999.0,69937.0,0.0035201013,0.00019976,0.0,,Debris
COSMOS 2251 DEB,1993-036AZG,2025-09-03T10:38:54.193920,14.35827749,0.00474589,74.012,131.2078,283.6306,257.0708,0.0,U,36379,999.0,63388.0,0.00044793183,1.287e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AZN,2025-09-03T16:36:52.833024,14.69321382,0.01474032,73.9749,349.6316,187.779,172.1097,0.0,U,36385,999.0,83631.0,0.0041024214,0.00028709,0.0,,Debris
COSMOS 2251 DEB,1993-036AZT,2025-09-04T08:43:15.668256,14.36764611,0.00190038,74.0353,98.1503,216.2847,321.4074,0.0,U,36420,999.0,83609.0,0.00021194324,6e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BAD,2025-09-04T09:15:01.612512,14.27463579,0.0095281,74.0039,288.8269,101.38,259.8071,0.0,U,36430,999.0,63139.0,0.00045261188,1.141e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BAL,2025-09-03T15:59:27.125952,14.68158153,0.0018414,73.9411,228.9422,118.2969,242.0061,0.0,U,36437,999.0,64581.0,0.0028240948,0.00016295,0.0,,Debris
COSMOS 2251 DEB,1993-036BAN,2025-09-02T14:11:05.436960,13.47574569,0.04283516,73.9674,198.1041,191.0069,168.1437,0.0,U,36439,999.0,57250.0,0.0015006695,1.591e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BAQ,2025-09-03T14:05:48.806880,15.04270401,0.01169956,73.8352,197.6093,317.7465,41.475,0.0,U,36441,999.0,85458.0,0.0011086799,0.00017967,0.0,,Debris
COSMOS 2251 DEB,1993-036BAR,2025-09-01T07:20:07.188864,15.03449487,0.00157229,73.9635,253.1463,13.0462,347.1129,0.0,U,36442,999.0,84365.0,0.0060428428,0.00083461,0.0,,Debris
COSMOS 2251 DEB,1993-036BBA,2025-09-01T00:46:18.717312,14.18039492,0.01858642,73.9536,159.4772,4.6502,355.631,0.0,U,36451,999.0,82769.0,0.0023819442,5.768e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BBC,2025-09-04T00:26:57.338016,14.51574735,0.00723803,73.9275,341.5639,268.1353,267.603,0.0,U,36453,999.0,83020.0,0.0015062821,6.214e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BBJ,2025-09-03T01:40:25.120416,14.25086217,0.01227213,74.0471,181.4648,300.9758,57.9377,0.0,U,36459,999.0,6447.0,0.0052695082,0.00013363,0.0,,Debris
COSMOS 2251 DEB,1993-036BBV,2025-09-04T07:36:39.853152,14.95943551,0.0027939,73.8483,99.1583,289.9334,69.884,0.0,U,36470,999.0,64602.0,0.0029993525,0.00033991,0.0,,Debris
COSMOS 2251 DEB,1993-036BCN,2025-09-03T22:18:20.264544,14.29949542,0.00857613,74.0193,326.9919,38.9596,321.769,0.0,U,36528,999.0,63000.0,0.0011292352,3.004e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BCT,2025-09-03T10:20:46.771296,14.49319039,0.00472454,74.0129,303.3419,116.1271,244.4761,0.0,U,36533,999.0,83031.0,0.00064562167,2.473e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BCZ,2025-09-04T10:30:42.654816,14.58292986,0.00268644,74.0212,244.4453,45.5222,314.8133,0.0,U,36539,999.0,82499.0,0.0010655862,4.925e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BDA,2025-09-04T08:55:26.757408,14.57008055,0.00154086,74.0316,9.5108,102.0001,258.2891,0.0,U,36540,999.0,84562.0,0.0016691907,7.498e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BDL,2025-08-29T03:00:37.382688,14.26700029,0.00785892,74.0452,23.7034,99.6757,261.328,0.0,U,36550,999.0,83089.0,0.00084380006,2.084e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BDM,2025-09-04T07:49:53.275584,14.97902277,0.00512387,73.8865,218.6035,194.8627,165.1056,0.0,U,36551,999.0,65441.0,0.0019015322,0.00023048,0.0,,Debris
COSMOS 2251 DEB,1993-036BDT,2025-09-03T22:34:29.860032,14.74042983,0.00212634,73.9871,322.2941,129.7792,230.5258,0.0,U,36557,999.0,32424.0,0.003602195,0.00023841,0.0,,Debris
COSMOS 2251 DEB,1993-036BDU,2025-09-04T00:07:20.578656,14.54375546,0.00124583,74.0464,343.2062,90.9834,269.2756,0.0,U,36558,999.0,83818.0,0.0013492281,5.716e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BEC,2025-09-03T00:09:38.320128,14.58524257,0.00172216,74.0249,6.7546,100.7084,259.6021,0.0,U,36614,999.0,64143.0,0.0026898516,0.0001252,0.0,,Debris
COSMOS 2251 DEB,1993-036BEL,2025-09-02T22:41:42.121824,14.74888007,0.00688488,74.0171,342.8888,143.8361,216.7498,0.0,U,36622,999.0,65263.0,0.0014459826,0.00010063,0.0,,Debris
COSMOS 2251 DEB,1993-036BEW,2025-08-29T23:08:21.554304,14.4240311,0.00347071,74.0012,127.2562,261.0074,98.7153,0.0,U,36632,999.0,63704.0,0.00078110769,2.576e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BFE,2025-09-02T01:58:50.309472,14.98825717,0.01002149,74.0305,8.1456,115.8915,245.2644,0.0,U,37084,999.0,64743.0,0.001127675,0.000151,0.0,,Debris
COSMOS 2251 DEB,1993-036BFF,2025-08-30T19:25:14.778912,15.24179625,0.00322583,73.9549,78.976,282.2235,77.5351,0.0,U,37085,999.0,65546.0,0.0019465316,0.00048385,0.0,,Debris
COSMOS 2251 DEB,1993-036BFK,2025-09-03T23:03:07.461792,14.499494,0.01417269,74.0408,333.5837,97.4858,264.243,0.0,U,37089,999.0,64662.0,0.0029789324,0.00013107,0.0,,Debris
COSMOS 2251 DEB,1993-036BFQ,2025-08-18T00:36:20.078496,14.36995501,0.0086174,74.1065,334.9704,332.7186,26.9453,0.0,U,37094,999.0,82829.0,0.00037486,1.133e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BFR,2025-08-30T02:03:17.858304,14.02723659,0.01996055,73.8481,14.1428,90.2967,272.104,0.0,U,37095,999.0,61168.0,0.0015025389,2.744e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BGE,2025-09-04T00:45:51.649056,14.4004989,0.00964803,74.0428,264.9379,4.0342,356.1568,0.0,U,37108,999.0,84071.0,0.0017570015,5.829e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BGY,2025-09-04T02:56:01.245696,14.72584053,0.01214361,73.9526,189.5876,90.7144,270.7944,0.0,U,37126,999.0,6632.0,0.00046160956,3.266e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BHE,2025-09-01T19:11:50.254080,14.75719034,0.00430921,74.0022,74.2034,255.196,104.4438,0.0,U,37132,999.0,60911.0,0.0015082009,0.00010457,0.0,,Debris
COSMOS 2251 DEB,1993-036BHJ,2025-08-31T16:37:54.913152,13.58792037,0.04038705,73.9288,143.9074,176.5476,183.8583,0.0,U,37270,999.0,75669.0,0.0024645804,3.061e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BHS,2025-08-27T12:50:16.178208,14.1397796,0.03023723,73.7877,182.5829,22.5076,97.0884,0.0,U,37278,999.0,62313.0,0.0034901296,0.00010271,0.0,,Debris
COSMOS 2251 DEB,1993-036BHU,2025-09-04T05:50:37.492800,14.18300261,0.01333688,74.0287,234.7805,23.8584,336.8662,0.0,U,37280,999.0,55912.0,0.0025496899,5.714e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BHY,2025-09-02T12:13:52.840704,14.11802014,0.01611517,74.0156,335.7616,150.0457,227.8742,0.0,U,37284,999.0,57746.0,0.0033663514,6.92e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BJK,2025-08-24T16:43:46.898976,14.64277718,0.00464166,74.0066,133.6034,337.2554,22.6556,0.0,U,37295,999.0,80693.0,0.00043866175,2.318e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BJV,2025-08-30T09:33:03.324960,14.35560781,0.0047758,73.8691,123.9786,105.697,254.9458,0.0,U,37305,999.0,65369.0,0.00083102965,2.398e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BKC,2025-09-04T03:00:56.268000,14.45626992,0.00177259,74.0329,30.0411,161.1379,199.044,0.0,U,37312,999.0,84724.0,0.00089459202,3.143e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BKG,2025-09-04T08:21:03.912480,14.87889572,0.00414475,74.0208,220.4316,318.7781,41.0271,0.0,U,37316,999.0,84662.0,0.0038008,0.00035494,0.0,,Debris
COSMOS 2251 DEB,1993-036BKL,2025-09-01T19:25:20.239392,14.76735162,0.0049278,74.0467,58.101,173.4569,186.7261,0.0,U,37320,999.0,64641.0,0.0018453324,0.0001318,0.0,,Debris
COSMOS 2251 DEB,1993-036BKS,2025-09-04T00:55:20.751168,14.60787409,0.00586581,74.0265,165.4345,317.6913,41.9735,0.0,U,37326,999.0,84027.0,0.00099662385,4.957e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BKW,2025-09-04T09:24:03.841632,14.59076865,0.00580857,74.0169,124.6781,355.3131,4.7481,0.0,U,37330,999.0,84919.0,0.00049106063,2.334e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BKX,2025-09-04T06:34:44.260896,14.34564878,0.00591691,74.072,249.6872,290.0753,69.4037,0.0,U,37331,999.0,83333.0,0.00077943506,2.219e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BLC,2025-09-01T11:34:48.014688,14.32697083,0.00310731,74.042,157.8842,262.4003,97.3619,0.0,U,37336,999.0,63655.0,0.00012595904,3.18e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BLG,2025-08-30T23:47:31.958304,14.36744677,0.00191868,74.0239,108.0051,233.4342,126.5046,0.0,U,37340,999.0,82577.0,0.00021208444,6e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BLL,2025-08-29T23:43:10.526592,14.43306798,0.00934453,73.9769,338.723,210.5377,149.032,0.0,U,37483,999.0,63768.0,0.00034229295,1.187e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BLM,2025-08-28T19:59:41.155008,14.40987458,0.00395182,73.824,47.1146,102.2324,324.7106,0.0,U,37484,999.0,63853.0,0.0011654118,3.754e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BLP,2025-09-01T10:13:47.147232,14.11956688,0.02288243,73.6921,299.3507,183.1886,199.9239,0.0,U,37486,999.0,61925.0,0.0032940089,7.694e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BLQ,2025-09-03T03:23:49.287552,14.74801812,0.00295441,73.9091,31.1406,241.0545,118.7664,0.0,U,37487,999.0,79759.0,0.0089499032,0.00060868,0.0,,Debris
COSMOS 2251 DEB,1993-036BLU,2025-09-03T05:46:15.423456,13.74886183,0.0317286,73.9025,82.5146,94.5766,269.1664,0.0,U,37491,999.0,54365.0,0.001954539,2.665e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BMB,2025-08-17T18:01:38.645472,14.53703588,0.0013181,74.0369,45.0433,134.4975,225.7267,0.0,U,37498,999.0,63654.0,0.00076466,3.18e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BMC,2025-09-04T03:04:48.423936,14.34209634,0.00290857,74.038,144.53,247.778,112.0286,0.0,U,37499,999.0,83721.0,0.00021814495,5.88e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BMD,2025-08-23T21:41:44.473344,16.21341827,0.00165714,73.9317,106.326,257.0411,102.8988,0.0,U,37500,999.0,88094.0,0.00055220835,0.01197896,1.936472e-06,,Debris
COSMOS 2251 DEB,1993-036BMU,2025-09-01T07:52:15.045024,15.09886227,0.00143536,74.1097,106.3116,30.1505,330.051,0.0,U,37515,999.0,84214.0,0.0063990067,0.00105416,0.0,,Debris
COSMOS 2251 DEB,1993-036BNH,2025-09-04T10:30:24.610176,14.50032468,0.00189232,74.0377,308.6738,120.5179,239.7852,0.0,U,37528,999.0,84491.0,0.00055436882,2.126e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BNK,2025-09-04T12:10:58.843200,14.34321548,0.00280528,74.0361,155.3472,245.0746,288.5779,0.0,U,37530,999.0,83809.0,0.00031651584,8.67e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BNM,2025-09-02T16:51:44.284896,14.42163647,0.00153837,74.0503,42.9302,174.7249,201.1129,0.0,U,37532,999.0,83459.0,0.00052868601,1.717e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BNN,2025-09-03T14:42:47.980512,14.11347986,0.01602668,74.068,8.2143,87.5975,274.3503,0.0,U,37533,999.0,61508.0,0.0024438391,4.966e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BNQ,2025-09-04T11:53:36.811680,14.57418598,0.00271239,74.0217,262.3941,58.3141,93.8465,0.0,U,37535,999.0,83878.0,0.00099697545,4.52e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BNS,2025-09-03T06:58:31.220832,14.37287944,0.00524242,74.01,90.229,255.1855,104.3487,0.0,U,37537,999.0,83590.0,0.00033529792,9.89e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BPB,2025-09-02T20:47:40.545600,14.76355223,0.00116562,74.0231,296.2965,351.5176,8.5799,0.0,U,37546,999.0,64397.0,0.0038494415,0.00026834,0.0,,Debris
COSMOS 2251 DEB,1993-036BPJ,2025-09-04T07:01:42.112128,14.57143119,0.005795,74.0084,246.2974,49.6197,325.4938,0.0,U,37959,999.0,78678.0,0.0011291574,5.184e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BPK,2025-08-31T01:41:23.609760,14.07312273,0.02513505,74.0609,8.5019,51.6991,310.6459,0.0,U,37960,999.0,75947.0,0.00062880708,1.385e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BPL,2025-09-02T22:53:41.826912,14.5677308,0.00413181,74.0442,328.5517,72.0677,288.4985,0.0,U,37961,999.0,78597.0,0.0016471943,7.435e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BPR,2025-09-01T19:48:23.426496,15.00831029,0.00083386,73.9801,80.4543,287.6131,72.4145,0.0,U,37966,999.0,83808.0,0.0035443667,0.00045344,0.0,,Debris
COSMOS 2251 DEB,1993-036BPS,2025-09-04T04:45:29.771136,14.39010756,0.01519402,74.018,321.544,123.493,238.0851,0.0,U,37967,999.0,63303.0,0.0018631299,6.562e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BPT,2025-08-30T22:54:57.920256,14.97328073,0.00891225,74.0013,122.2163,264.8458,94.2551,0.0,U,37968,999.0,58664.0,0.00083580739,0.00010496,0.0,,Debris
COSMOS 2251 DEB,1993-036BPW,2025-09-01T16:37:21.846144,14.46758369,0.00703979,73.9922,233.1774,27.6004,332.8863,0.0,U,37971,999.0,59201.0,0.0045180166,0.00016877,0.0,,Debris
COSMOS 2251 DEB,1993-036BPY,2025-08-08T05:57:09.715968,14.4120086,0.0040253,74.0352,177.9925,286.2739,73.399,0.0,U,37973,999.0,63166.0,0.00047614,1.525e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BQA,2025-09-04T11:49:42.819744,14.70678657,0.01034142,74.0031,157.8801,175.1937,185.0255,0.0,U,37975,999.0,68284.0,0.002676619,0.00017727,0.0,,Debris
COSMOS 2251 DEB,1993-036BQD,2025-09-04T10:37:34.412160,15.29065115,0.0031345,74.0386,306.2066,350.0353,10.0223,0.0,U,37978,999.0,6865.0,0.0031584452,0.00091525,0.0,,Debris
COSMOS 2251 DEB,1993-036BQL,2025-09-02T20:26:20.700672,14.35436278,0.00224234,74.023,90.9102,241.9336,117.9549,0.0,U,37985,999.0,63469.0,8.1052524e-05,2.07e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BQP,2025-09-04T08:06:48.836736,14.67291713,0.00694914,74.0609,215.8433,281.5424,77.7949,0.0,U,37988,999.0,21937.0,0.0012842089,7.486e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BQU,2025-09-03T13:28:15.659040,14.58200603,0.00227376,74.0263,357.9222,108.3418,252.0223,0.0,U,37993,999.0,63856.0,0.002598187,0.00012024,0.0,,Debris
COSMOS 2251 DEB,1993-036BQV,2025-09-04T16:28:48.238752,14.39305854,0.00238207,74.0342,98.5568,207.3588,152.6314,0.0,U,37994,999.0,75639.0,0.00046649227,1.427e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BQX,2025-09-01T01:31:33.799296,14.07470637,0.02314145,74.0675,23.3254,158.2277,202.8897,0.0,U,37996,999.0,54689.0,0.01078689,0.00023243,0.0,,Debris
COSMOS 2251 DEB,1993-036BQZ,2025-09-04T04:44:37.883616,14.44905441,0.00196678,74.0354,60.5659,164.3284,195.8487,0.0,U,37998,999.0,62849.0,0.00093467164,3.237e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BRC,2025-09-02T05:46:32.077056,14.77463798,0.00656648,74.0047,332.1283,146.7558,245.3174,0.0,U,38001,999.0,73208.0,0.0017351073,0.00012805,0.0,,Debris
COSMOS 2251 DEB,1993-036BRH,2025-09-01T05:27:43.974720,14.43872076,0.00764094,73.848,231.1177,205.3607,154.3792,0.0,U,38006,999.0,61479.0,0.0024544833,8.652e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BRL,2025-09-02T07:51:42.841152,13.61516001,0.03625372,73.9511,71.6045,69.6569,356.3381,0.0,U,38054,999.0,65799.0,0.0058269416,6.893e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BRM,2025-09-02T17:11:34.570176,14.75097215,0.00688783,74.0107,44.8299,198.6232,181.2783,0.0,U,38055,999.0,59192.0,0.0021954025,0.00015384,0.0,,Debris
COSMOS 2251 DEB,1993-036BRS,2025-09-03T22:07:09.688224,14.6306237,0.00616835,74.0428,126.7728,259.2587,100.1632,0.0,U,38060,999.0,70504.0,0.0006209768,3.245e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BRU,2025-09-03T22:37:31.730304,14.89043627,0.00189864,74.01,131.0232,277.0695,96.8257,0.0,U,38062,999.0,61542.0,0.0024346104,0.0002305,0.0,,Debris
COSMOS 2251 DEB,1993-036BRW,2025-09-04T10:42:55.324224,14.55241231,0.00466649,74.0247,312.4815,94.1507,266.4992,0.0,U,38064,999.0,70420.0,0.0010221077,4.463e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BRZ,2025-09-04T08:26:13.695360,14.60586127,0.00725515,74.0148,104.6556,276.9893,260.445,0.0,U,38067,999.0,61104.0,0.00040768852,2.024e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BSA,2025-09-03T23:00:45.173952,14.35772811,0.00268265,74.0212,131.5444,246.3066,113.5271,0.0,U,38068,999.0,65214.0,0.00034843211,9.85e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BSE,2025-09-04T13:14:19.323456,15.55914318,0.00228789,74.0075,187.463,201.2362,158.7907,0.0,U,38190,999.0,4448.0,0.010598874,0.00808459,0.0,,Debris
COSMOS 2251 DEB,1993-036BSM,2025-09-02T02:51:58.654368,14.68393664,0.01318269,73.9392,195.5957,95.1451,266.4779,0.0,U,38197,999.0,84261.0,0.0078222201,0.00051964,0.0,,Debris
COSMOS 2251 DEB,1993-036BSP,2025-09-02T07:41:56.190336,13.64603472,0.03687589,73.9536,228.7738,175.9124,184.5156,0.0,U,38199,999.0,59638.0,0.00054819349,6.79e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036BSY,2025-09-03T08:57:08.188416,14.78683316,0.00103344,74.0077,277.309,5.4396,14.8712,0.0,U,38208,999.0,69673.0,0.004290176,0.00031607,0.0,,Debris
COSMOS 2251 DEB,1993-036BTC,2025-09-02T02:12:05.966208,14.76628738,0.00960425,74.0502,275.761,8.4131,351.8625,0.0,U,38212,999.0,79809.0,0.00069733458,5.225e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BTL,2025-09-03T10:03:57.041280,14.86201911,0.00117299,74.0155,269.0013,331.9652,28.0894,0.0,U,38220,999.0,69877.0,0.0051958697,0.00045972,0.0,,Debris
COSMOS 2251 DEB,1993-036BTP,2025-08-31T02:26:23.464608,14.36678029,0.008698,74.0098,15.3423,147.923,27.5542,0.0,U,38479,999.0,63198.0,0.0034892491,0.00010723,0.0,,Debris
COSMOS 2251 DEB,1993-036BTR,2025-09-03T01:39:39.032928,13.94269421,0.02311327,73.9317,181.4459,143.0847,218.6448,0.0,U,38481,999.0,57657.0,0.0016249833,2.673e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BTT,2025-09-02T13:25:53.987232,14.28004862,0.01153933,74.2613,192.7202,327.1574,32.2439,0.0,U,38483,999.0,62033.0,0.0031527124,8.383e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036BTV,2025-09-04T13:13:26.383584,15.27766058,0.00074847,74.0002,348.6911,127.9116,232.2763,0.0,U,38485,999.0,16098.0,0.0046758365,0.00129157,0.0,,Debris
COSMOS 2251 DEB,1993-036BTW,2025-09-03T04:52:03.500256,14.68644254,0.00332766,73.9436,41.1473,203.2624,335.9324,0.0,U,38486,999.0,73956.0,0.0066440581,0.00039161,0.0,,Debris
COSMOS 2251 DEB,1993-036BTX,2025-09-03T16:56:14.477568,15.0755057,0.00338002,73.9817,241.6784,59.5269,300.9252,0.0,U,38487,999.0,65288.0,0.0030568697,0.00047352,0.0,,Debris
COSMOS 2251 DEB,1993-036BTY,2025-08-22T06:56:20.254848,14.69478745,0.00612195,74.0398,83.0415,216.5581,261.4067,0.0,U,39109,999.0,63521.0,0.00034126075,2.048e-05,0.0,,Debris
